#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2019 01 01 00 00 999 99.0 99.0  2.61  7.69  6.36 339 9999.0 999.0  11.7 999.0 99.0 99.00
2019 01 01 00 30 999 99.0 99.0  2.69  8.33  6.17 325 9999.0 999.0  11.8 999.0 99.0 99.00
2019 01 01 01 00 999 99.0 99.0  2.65  8.33  6.41 325 9999.0 999.0  11.8 999.0 99.0 99.00
2019 01 01 01 30 999 99.0 99.0  2.60  8.33  6.52 323 9999.0 999.0  11.8 999.0 99.0 99.00
2019 01 01 02 00 999 99.0 99.0  2.81  8.33  6.67 323 9999.0 999.0  11.8 999.0 99.0 99.00
2019 01 01 02 30 999 99.0 99.0  2.65  8.33  6.51 326 9999.0 999.0  11.7 999.0 99.0 99.00
2019 01 01 03 00 999 99.0 99.0  2.72  8.33  6.55 329 9999.0 999.0  11.7 999.0 99.0 99.00
2019 01 01 03 30 999 99.0 99.0  2.83  8.33  6.80 329 9999.0 999.0  11.6 999.0 99.0 99.00
2019 01 01 04 00 999 99.0 99.0  2.95  8.33  7.08 328 9999.0 999.0  11.6 999.0 99.0 99.00
2019 01 01 04 30 999 99.0 99.0  2.87  8.33  7.17 329 9999.0 999.0  11.6 999.0 99.0 99.00
2019 01 01 05 00 999 99.0 99.0  2.77  8.33  6.77 328 9999.0 999.0  11.7 999.0 99.0 99.00
2019 01 01 05 30 999 99.0 99.0  2.61  8.33  6.87 328 9999.0 999.0  11.7 999.0 99.0 99.00
2019 01 01 06 00 999 99.0 99.0  2.58  7.69  7.22 337 9999.0 999.0  11.7 999.0 99.0 99.00
2019 01 01 06 30 999 99.0 99.0  2.57  9.09  7.30 326 9999.0 999.0  11.7 999.0 99.0 99.00
2019 01 01 07 00 999 99.0 99.0  2.45 11.11  7.37 307 9999.0 999.0  11.7 999.0 99.0 99.00
2019 01 01 07 30 999 99.0 99.0  2.36  9.09  7.38 323 9999.0 999.0  11.7 999.0 99.0 99.00
2019 01 01 08 00 999 99.0 99.0  2.35 13.33  7.52 299 9999.0 999.0  11.7 999.0 99.0 99.00
2019 01 01 08 30 999 99.0 99.0  2.24 11.76  7.32 304 9999.0 999.0  11.7 999.0 99.0 99.00
2019 01 01 09 00 999 99.0 99.0  2.14 13.33  7.47 292 9999.0 999.0  11.6 999.0 99.0 99.00
2019 01 01 09 30 999 99.0 99.0  2.08 11.76  7.85 301 9999.0 999.0  11.7 999.0 99.0 99.00
2019 01 01 10 00 999 99.0 99.0  2.03 12.50  7.49 298 9999.0 999.0  11.7 999.0 99.0 99.00
2019 01 01 10 30 999 99.0 99.0  2.09 11.76  7.13 299 9999.0 999.0  11.6 999.0 99.0 99.00
2019 01 01 11 00 999 99.0 99.0  2.07 12.50  7.21 302 9999.0 999.0  11.5 999.0 99.0 99.00
2019 01 01 11 30 999 99.0 99.0  1.99 12.50  7.26 308 9999.0 999.0  11.5 999.0 99.0 99.00
2019 01 01 12 00 999 99.0 99.0  2.09 11.76  7.42 316 9999.0 999.0  11.5 999.0 99.0 99.00
2019 01 01 12 30 999 99.0 99.0  1.98 11.76  7.41 295 9999.0 999.0  11.5 999.0 99.0 99.00
2019 01 01 13 00 999 99.0 99.0  1.97 11.76  7.31 311 9999.0 999.0  11.5 999.0 99.0 99.00
2019 01 01 13 30 999 99.0 99.0  2.07 11.11  7.69 307 9999.0 999.0  11.5 999.0 99.0 99.00
2019 01 01 14 00 999 99.0 99.0  2.00 11.11  7.26 312 9999.0 999.0  11.6 999.0 99.0 99.00
2019 01 01 14 30 999 99.0 99.0  2.19 11.76  7.42 299 9999.0 999.0  11.5 999.0 99.0 99.00
2019 01 01 15 00 999 99.0 99.0  1.99 10.53  6.90 316 9999.0 999.0  11.5 999.0 99.0 99.00
2019 01 01 15 30 999 99.0 99.0  2.10  9.88  7.36 309 9999.0 999.0  11.5 999.0 99.0 99.00
2019 01 01 16 00 999 99.0 99.0  2.05 10.53  7.39 319 9999.0 999.0  11.5 999.0 99.0 99.00
2019 01 01 16 30 999 99.0 99.0  2.27 11.11  7.49 318 9999.0 999.0  11.5 999.0 99.0 99.00
2019 01 01 17 00 999 99.0 99.0  2.17 11.11  7.61 305 9999.0 999.0  11.5 999.0 99.0 99.00
2019 01 01 17 30 999 99.0 99.0  2.06 10.53  7.29 309 9999.0 999.0  11.4 999.0 99.0 99.00
2019 01 01 18 00 999 99.0 99.0  2.03 11.11  7.09 308 9999.0 999.0  11.4 999.0 99.0 99.00
2019 01 01 18 30 999 99.0 99.0  1.99 10.53  7.20 307 9999.0 999.0  11.5 999.0 99.0 99.00
2019 01 01 19 00 999 99.0 99.0  2.03 11.76  7.67 311 9999.0 999.0  11.6 999.0 99.0 99.00
2019 01 01 19 30 999 99.0 99.0  2.00 11.76  7.39 309 9999.0 999.0  11.7 999.0 99.0 99.00
2019 01 01 21 00 999 99.0 99.0  1.97 18.18  8.61 301 9999.0 999.0  11.7 999.0 99.0 99.00
2019 01 01 22 30 999 99.0 99.0  1.89 18.18  8.28 292 9999.0 999.0  11.6 999.0 99.0 99.00
2019 01 01 23 00 999 99.0 99.0  2.04 18.18  8.55 302 9999.0 999.0  11.6 999.0 99.0 99.00
2019 01 01 23 30 999 99.0 99.0  1.79 18.18  8.02 298 9999.0 999.0  11.7 999.0 99.0 99.00
2019 01 02 00 00 999 99.0 99.0  2.20 16.67  8.50 297 9999.0 999.0  11.7 999.0 99.0 99.00
2019 01 02 00 30 999 99.0 99.0  1.90 16.67  7.25 292 9999.0 999.0  11.8 999.0 99.0 99.00
2019 01 02 01 00 999 99.0 99.0  1.91 16.67  7.70 292 9999.0 999.0  11.8 999.0 99.0 99.00
2019 01 02 01 30 999 99.0 99.0  2.05 16.67  7.94 292 9999.0 999.0  11.8 999.0 99.0 99.00
2019 01 02 02 00 999 99.0 99.0  2.10 16.67  7.70 290 9999.0 999.0  11.8 999.0 99.0 99.00
2019 01 02 02 30 999 99.0 99.0  1.95 16.67  7.59 297 9999.0 999.0  11.7 999.0 99.0 99.00
2019 01 02 03 00 999 99.0 99.0  2.41 16.67  9.40 294 9999.0 999.0  11.7 999.0 99.0 99.00
2019 01 02 03 30 999 99.0 99.0  2.12 16.67  8.45 292 9999.0 999.0  11.8 999.0 99.0 99.00
2019 01 02 04 00 999 99.0 99.0  2.09 16.67  8.44 294 9999.0 999.0  11.7 999.0 99.0 99.00
2019 01 02 04 30 999 99.0 99.0  1.77 16.67  7.25 288 9999.0 999.0  11.8 999.0 99.0 99.00
2019 01 02 05 00 999 99.0 99.0  2.20 16.67  8.96 295 9999.0 999.0  11.7 999.0 99.0 99.00
2019 01 02 05 30 999 99.0 99.0  2.04 16.67  8.68 290 9999.0 999.0  11.7 999.0 99.0 99.00
2019 01 02 06 00 999 99.0 99.0  2.14 16.67  8.87 294 9999.0 999.0  11.7 999.0 99.0 99.00
2019 01 02 06 30 999 99.0 99.0  2.36 16.67  9.59 292 9999.0 999.0  11.8 999.0 99.0 99.00
2019 01 02 07 00 999 99.0 99.0  2.15 16.67  8.94 297 9999.0 999.0  11.7 999.0 99.0 99.00
2019 01 02 07 30 999 99.0 99.0  2.29 15.38  9.82 290 9999.0 999.0  11.7 999.0 99.0 99.00
2019 01 02 08 00 999 99.0 99.0  2.14 15.38  9.16 295 9999.0 999.0  11.8 999.0 99.0 99.00
2019 01 02 08 30 999 99.0 99.0  2.22 15.38  9.22 290 9999.0 999.0  11.8 999.0 99.0 99.00
2019 01 02 09 00 999 99.0 99.0  1.90 15.38  8.48 284 9999.0 999.0  11.7 999.0 99.0 99.00
2019 01 02 09 30 999 99.0 99.0  2.23 16.67 10.00 287 9999.0 999.0  11.7 999.0 99.0 99.00
2019 01 02 10 00 999 99.0 99.0  1.94 14.29  9.13 290 9999.0 999.0  11.7 999.0 99.0 99.00
2019 01 02 10 30 999 99.0 99.0  2.11 15.38  9.45 280 9999.0 999.0  11.7 999.0 99.0 99.00
2019 01 02 11 00 999 99.0 99.0  1.95 15.38  9.45 291 9999.0 999.0  11.7 999.0 99.0 99.00
2019 01 02 11 30 999 99.0 99.0  1.77 15.38  8.69 290 9999.0 999.0  11.7 999.0 99.0 99.00
2019 01 02 12 00 999 99.0 99.0  1.82 15.38  9.07 287 9999.0 999.0  11.7 999.0 99.0 99.00
2019 01 02 21 00 999 99.0 99.0  1.98 14.29 10.98 290 9999.0 999.0  11.9 999.0 99.0 99.00
2019 01 02 21 30 999 99.0 99.0  1.95 13.33 11.03 295 9999.0 999.0  11.9 999.0 99.0 99.00
2019 01 02 22 00 999 99.0 99.0  2.20 14.29 11.73 292 9999.0 999.0  11.8 999.0 99.0 99.00
2019 01 02 22 30 999 99.0 99.0  2.02 13.33 11.59 291 9999.0 999.0  12.0 999.0 99.0 99.00
2019 01 02 23 00 999 99.0 99.0  2.12 14.29 11.45 295 9999.0 999.0  12.1 999.0 99.0 99.00
2019 01 02 23 30 999 99.0 99.0  2.30 14.29 11.87 292 9999.0 999.0  12.1 999.0 99.0 99.00
2019 01 03 00 00 999 99.0 99.0  2.16 13.33 11.55 297 9999.0 999.0  12.1 999.0 99.0 99.00
2019 01 03 00 30 999 99.0 99.0  2.10 14.29 11.55 285 9999.0 999.0  12.0 999.0 99.0 99.00
2019 01 03 01 00 999 99.0 99.0  2.14 13.33 11.84 295 9999.0 999.0  12.0 999.0 99.0 99.00
2019 01 03 01 30 999 99.0 99.0  1.92 13.33 11.66 290 9999.0 999.0  12.0 999.0 99.0 99.00
2019 01 03 02 00 999 99.0 99.0  1.76 14.29 11.43 290 9999.0 999.0  11.9 999.0 99.0 99.00
2019 01 03 02 30 999 99.0 99.0  1.90 14.29 11.56 292 9999.0 999.0  12.0 999.0 99.0 99.00
2019 01 03 03 00 999 99.0 99.0  1.95 14.29 11.40 285 9999.0 999.0  11.9 999.0 99.0 99.00
2019 01 03 03 30 999 99.0 99.0  1.73 14.29 10.78 283 9999.0 999.0  11.9 999.0 99.0 99.00
2019 01 03 04 00 999 99.0 99.0  1.89 13.33 11.46 278 9999.0 999.0  11.9 999.0 99.0 99.00
2019 01 03 04 30 999 99.0 99.0  2.21 13.33 11.43 288 9999.0 999.0  11.9 999.0 99.0 99.00
2019 01 03 05 00 999 99.0 99.0  2.00 13.33 11.45 278 9999.0 999.0  11.8 999.0 99.0 99.00
2019 01 03 05 30 999 99.0 99.0  1.91 13.33 10.95 280 9999.0 999.0  11.7 999.0 99.0 99.00
2019 01 03 06 00 999 99.0 99.0  1.78 12.50 10.81 283 9999.0 999.0  11.7 999.0 99.0 99.00
2019 01 03 06 30 999 99.0 99.0  1.83 13.33 11.00 278 9999.0 999.0  11.8 999.0 99.0 99.00
2019 01 03 07 00 999 99.0 99.0  1.96 14.29 11.64 280 9999.0 999.0  11.8 999.0 99.0 99.00
2019 01 03 07 30 999 99.0 99.0  1.75 15.38 11.39 287 9999.0 999.0  11.8 999.0 99.0 99.00
2019 01 03 08 00 999 99.0 99.0  1.85 15.38 11.12 292 9999.0 999.0  11.8 999.0 99.0 99.00
