#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2022 01 01 00 26 999 99.0 99.0  0.72  8.33  6.45 152 9999.0 999.0  10.8 999.0 99.0 99.00
2022 01 01 00 56 999 99.0 99.0  0.70  7.69  6.48 153 9999.0 999.0  10.9 999.0 99.0 99.00
2022 01 01 01 26 999 99.0 99.0  0.69  9.09  6.48 153 9999.0 999.0  10.9 999.0 99.0 99.00
2022 01 01 01 56 999 99.0 99.0  0.74  7.14  6.69 151 9999.0 999.0  10.9 999.0 99.0 99.00
2022 01 01 02 26 999 99.0 99.0  0.66  7.69  6.52 162 9999.0 999.0  10.9 999.0 99.0 99.00
2022 01 01 02 56 999 99.0 99.0  0.67  8.33  6.46 152 9999.0 999.0  11.0 999.0 99.0 99.00
2022 01 01 03 26 999 99.0 99.0  0.71  8.33  6.28 153 9999.0 999.0  11.0 999.0 99.0 99.00
2022 01 01 03 56 999 99.0 99.0  0.76  9.09  6.17 158 9999.0 999.0  11.0 999.0 99.0 99.00
2022 01 01 04 26 999 99.0 99.0  0.72  8.33  5.64 146 9999.0 999.0  10.9 999.0 99.0 99.00
2022 01 01 04 56 999 99.0 99.0  0.74  8.33  5.42 146 9999.0 999.0  11.0 999.0 99.0 99.00
2022 01 01 05 26 999 99.0 99.0  0.77  7.69  5.35 151 9999.0 999.0  10.9 999.0 99.0 99.00
2022 01 01 05 56 999 99.0 99.0  0.77  7.14  5.39 155 9999.0 999.0  10.9 999.0 99.0 99.00
2022 01 01 06 26 999 99.0 99.0  0.71  7.14  5.41 153 9999.0 999.0  10.9 999.0 99.0 99.00
2022 01 01 06 56 999 99.0 99.0  0.74  7.69  5.49 151 9999.0 999.0  10.9 999.0 99.0 99.00
2022 01 01 07 26 999 99.0 99.0  0.74  7.14  5.31 153 9999.0 999.0  10.9 999.0 99.0 99.00
2022 01 01 07 56 999 99.0 99.0  0.75  8.33  5.26 152 9999.0 999.0  10.9 999.0 99.0 99.00
2022 01 01 08 26 999 99.0 99.0  0.75  6.67  5.25 136 9999.0 999.0  11.0 999.0 99.0 99.00
2022 01 01 08 56 999 99.0 99.0  0.77  7.14  5.29 146 9999.0 999.0  10.9 999.0 99.0 99.00
2022 01 01 09 26 999 99.0 99.0  0.74  7.69  5.23 148 9999.0 999.0  11.0 999.0 99.0 99.00
2022 01 01 09 56 999 99.0 99.0  0.78  7.14  5.58 139 9999.0 999.0  11.0 999.0 99.0 99.00
2022 01 01 10 26 999 99.0 99.0  0.77  7.69  5.96 141 9999.0 999.0  11.1 999.0 99.0 99.00
2022 01 01 10 56 999 99.0 99.0  0.77  7.69  5.98 152 9999.0 999.0  11.1 999.0 99.0 99.00
2022 01 01 11 26 999 99.0 99.0  0.74  9.09  5.61 149 9999.0 999.0  11.1 999.0 99.0 99.00
2022 01 01 11 56 999 99.0 99.0  0.75  7.69  5.77 162 9999.0 999.0  11.1 999.0 99.0 99.00
2022 01 01 12 26 999 99.0 99.0  0.75  7.14  5.86 158 9999.0 999.0  11.1 999.0 99.0 99.00
2022 01 01 12 56 999 99.0 99.0  0.72 12.50  5.51 117 9999.0 999.0  11.1 999.0 99.0 99.00
2022 01 01 13 26 999 99.0 99.0  0.75  7.14  5.62 148 9999.0 999.0  11.1 999.0 99.0 99.00
2022 01 01 13 56 999 99.0 99.0  0.76 11.76  5.48 120 9999.0 999.0  11.1 999.0 99.0 99.00
2022 01 01 14 26 999 99.0 99.0  0.80  8.33  5.45 153 9999.0 999.0  11.1 999.0 99.0 99.00
2022 01 01 14 56 999 99.0 99.0  0.72 14.29  5.18 122 9999.0 999.0  11.1 999.0 99.0 99.00
2022 01 01 15 26 999 99.0 99.0  0.84  8.33  5.00 153 9999.0 999.0  11.0 999.0 99.0 99.00
2022 01 01 15 56 999 99.0 99.0  0.77  7.69  4.32 145 9999.0 999.0  11.0 999.0 99.0 99.00
2022 01 01 16 26 999 99.0 99.0  0.95 13.33  4.76 124 9999.0 999.0  11.0 999.0 99.0 99.00
2022 01 01 16 56 999 99.0 99.0  0.93  3.33  4.34 181 9999.0 999.0  11.0 999.0 99.0 99.00
2022 01 01 17 26 999 99.0 99.0  1.00  3.57  4.41 180 9999.0 999.0  11.0 999.0 99.0 99.00
2022 01 01 17 56 999 99.0 99.0  1.02  3.85  4.44 183 9999.0 999.0  10.9 999.0 99.0 99.00
2022 01 01 18 26 999 99.0 99.0  1.13  4.00  4.33 179 9999.0 999.0  10.9 999.0 99.0 99.00
2022 01 01 18 56 999 99.0 99.0  1.16  4.17  4.51 183 9999.0 999.0  10.9 999.0 99.0 99.00
2022 01 01 19 26 999 99.0 99.0  1.11  4.17  4.43 180 9999.0 999.0  10.9 999.0 99.0 99.00
2022 01 01 19 56 999 99.0 99.0  1.12  4.17  4.54 176 9999.0 999.0  10.9 999.0 99.0 99.00
2022 01 01 20 26 999 99.0 99.0  1.09  4.00  4.68 186 9999.0 999.0  10.9 999.0 99.0 99.00
2022 01 01 20 56 999 99.0 99.0  1.04  4.17  4.59 183 9999.0 999.0  10.9 999.0 99.0 99.00
2022 01 01 21 26 999 99.0 99.0  1.01 11.11  4.74 121 9999.0 999.0  10.9 999.0 99.0 99.00
2022 01 01 21 56 999 99.0 99.0  1.05 13.33  4.91 120 9999.0 999.0  11.0 999.0 99.0 99.00
2022 01 01 22 26 999 99.0 99.0  0.98 13.33  4.83 110 9999.0 999.0  11.0 999.0 99.0 99.00
2022 01 01 22 56 999 99.0 99.0  0.95 13.33  5.21 114 9999.0 999.0  11.0 999.0 99.0 99.00
2022 01 01 23 26 999 99.0 99.0  0.94 13.33  5.14 115 9999.0 999.0  11.1 999.0 99.0 99.00
