#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2021 12 31 23 50 187  5.1  5.8  0.44 14.81  3.49 111 1016.2  17.1  17.6 999.0 99.0 99.00
2022 01 01 00 50 189  5.8  6.5  0.43  3.85  3.54 148 1016.4  17.1  17.6 999.0 99.0 99.00
2022 01 01 01 50 197  5.7  6.5  0.46  3.85  3.37 155 1017.0  17.2  17.6 999.0 99.0 99.00
2022 01 01 02 50 200  5.6  6.7  0.44  3.85  3.57 155 1017.0  17.1  17.4 999.0 99.0 99.00
2022 01 01 03 50 211  5.3  6.0  0.47  4.00  3.50 150 1016.9  17.1  17.4 999.0 99.0 99.00
2022 01 01 04 50 215  4.4  5.0  0.45  4.00  3.69 160 1017.1  17.0  17.4 999.0 99.0 99.00
2022 01 01 05 50 206  5.3  6.4  0.48  3.70  3.76 168 1016.9  17.0  17.4 999.0 99.0 99.00
2022 01 01 06 50 212  4.4  5.4  0.55  3.70  3.70 170 1017.0  16.8  17.4 999.0 99.0 99.00
2022 01 01 07 50 202  4.9  5.9  0.56  4.35  3.52 153 1016.7  16.9  17.4 999.0 99.0 99.00
2022 01 01 08 50 217  4.1  4.6  0.55  4.00  3.52 166 1016.6  16.3  17.4 999.0 99.0 99.00
2022 01 01 09 50 229  4.6  5.3  0.50  4.00  3.41 148 1016.3  16.6  17.5 999.0 99.0 99.00
2022 01 01 10 50 205  4.4  5.1  0.44  3.85  3.48 153 1016.2  16.0  17.5 999.0 99.0 99.00
2022 01 01 11 50 214  4.0  4.6  0.40 13.79  3.69 240 1016.3  16.0  17.6 999.0 99.0 99.00
2022 01 01 12 50 228  4.1  4.9  0.36  4.17  3.78 139 1016.6  16.2  17.6 999.0 99.0 99.00
2022 01 01 13 50 220  4.4  5.1  0.37  4.17  4.09 146 1017.6  16.1  17.6 999.0 99.0 99.00
2022 01 01 14 50 230  4.6  5.3  0.35  4.17  4.19 150 1018.3  15.8  17.7 999.0 99.0 99.00
2022 01 01 15 50 227  4.9  6.0  0.36 12.90  4.16 165 1018.2  15.7  17.7 999.0 99.0 99.00
2022 01 01 16 50 215  5.5  6.4  0.33 13.79  3.73 246 1017.3  15.6  17.6 999.0 99.0 99.00
2022 01 01 17 50 204  5.7  6.7  0.40 12.90  3.54 109 1016.3  15.4  17.6 999.0 99.0 99.00
2022 01 01 18 50 189  5.5  6.7  0.43 12.90  3.59 116 1015.2  15.2  17.6 999.0 99.0 99.00
2022 01 01 19 50 180  5.4  6.2  0.45 12.90  3.46 183 1014.5  15.3  17.7 999.0 99.0 99.00
2022 01 01 20 50 169  5.3  5.9  0.49  4.00  3.47 162 1014.2  14.8  17.7 999.0 99.0 99.00
2022 01 01 21 50 165  5.3  6.3  0.59  3.57  3.49 157 1013.9  15.1  17.8 999.0 99.0 99.00
2022 01 01 22 50 177  6.2  7.0  0.57  4.00  3.56 162 1013.6  16.1  17.8 999.0 99.0 99.00
2022 01 01 23 50 187  6.7  7.5  0.63  4.17  3.59 157 1013.8  17.0  17.8 999.0 99.0 99.00
2022 01 02 00 50 191  6.5  7.6  0.60 12.90  3.55 113 1014.1  17.5  17.8 999.0 99.0 99.00
2022 01 02 01 50 195  7.1  8.1  0.65  4.55  3.48 155 1013.9  17.6  17.7 999.0 99.0 99.00
2022 01 02 02 50 205  7.4  8.2  0.64  4.00  3.63 165 1013.9  17.7  17.7 999.0 99.0 99.00
2022 01 02 03 50 219  7.3  8.3  0.72  4.76  3.70 157 1014.1  17.5  17.6 999.0 99.0 99.00
2022 01 02 04 50 227  6.9  7.7  0.73  4.76  3.91 162 1013.9  17.6  17.7 999.0 99.0 99.00
2022 01 02 05 50 224  6.3  7.1  0.68  4.55  3.79 156 1013.9  17.3  17.6 999.0 99.0 99.00
2022 01 02 06 50 227  5.4  6.0  0.69  4.17  4.06 157 1014.1  17.0  17.6 999.0 99.0 99.00
2022 01 02 07 50 214  6.2  7.1  0.71  4.76  3.77 162 1013.6  16.9  17.6 999.0 99.0 99.00
2022 01 02 08 50 209  8.0  9.9  0.73  4.35  3.72 167 1012.7  17.2  17.6 999.0 99.0 99.00
2022 01 02 09 50 206  8.4  9.8  0.81  4.35  3.71 153 1012.8  17.3  17.6 999.0 99.0 99.00
2022 01 02 10 50 207  7.6  8.7  0.90  5.00  3.73 149 1013.1  17.2  17.7 999.0 99.0 99.00
