#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2023 01 01 00 00 999 99.0 99.0  1.05  7.69  5.16 146 9999.0  16.8  13.1 999.0 99.0 99.00
2023 01 01 00 30 999 99.0 99.0  1.04  7.14  4.82 157 9999.0  16.0  12.9 999.0 99.0 99.00
2023 01 01 01 00 999 99.0 99.0  1.11  7.41  4.98 149 9999.0  15.8  12.8 999.0 99.0 99.00
2023 01 01 01 30 999 99.0 99.0  1.14  7.14  4.63 155 9999.0  16.2  12.7 999.0 99.0 99.00
2023 01 01 02 00 999 99.0 99.0  1.25  7.41  4.47 147 9999.0  15.8  12.7 999.0 99.0 99.00
2023 01 01 02 30 999 99.0 99.0  1.25  7.41  4.44 153 9999.0  15.3  12.7 999.0 99.0 99.00
2023 01 01 03 00 999 99.0 99.0  1.35  4.17  4.36 185 9999.0  14.9  12.7 999.0 99.0 99.00
2023 01 01 03 30 999 99.0 99.0  1.40  4.35  4.39 189 9999.0  14.7  12.7 999.0 99.0 99.00
2023 01 01 04 00 999 99.0 99.0  1.45  5.26  4.49 179 9999.0  14.4  12.7 999.0 99.0 99.00
2023 01 01 04 30 999 99.0 99.0  1.46  6.45  4.55 167 9999.0  14.6  12.8 999.0 99.0 99.00
2023 01 01 05 00 999 99.0 99.0  1.41  5.26  4.48 176 9999.0  14.4  12.8 999.0 99.0 99.00
2023 01 01 05 30 999 99.0 99.0  1.45  5.56  4.71 186 9999.0  14.3  12.9 999.0 99.0 99.00
2023 01 01 06 00 999 99.0 99.0  1.48  5.88  4.74 185 9999.0  14.3  12.9 999.0 99.0 99.00
2023 01 01 06 30 999 99.0 99.0  1.51  5.71  4.88 194 9999.0  14.3  12.9 999.0 99.0 99.00
2023 01 01 07 00 999 99.0 99.0  1.45  5.88  4.70 189 9999.0  14.5  12.9 999.0 99.0 99.00
2023 01 01 07 30 999 99.0 99.0  1.43  6.45  4.87 178 9999.0  14.9  12.9 999.0 99.0 99.00
2023 01 01 08 00 999 99.0 99.0  1.47  6.06  4.78 195 9999.0  14.6  12.9 999.0 99.0 99.00
2023 01 01 08 30 999 99.0 99.0  1.43  5.71  4.78 196 9999.0  13.9  12.9 999.0 99.0 99.00
2023 01 01 09 00 999 99.0 99.0  1.42  5.88  4.88 195 9999.0  14.3  12.9 999.0 99.0 99.00
2023 01 01 09 30 999 99.0 99.0  1.38  6.25  5.06 189 9999.0  14.6  13.0 999.0 99.0 99.00
2023 01 01 10 00 999 99.0 99.0  1.29  6.90  4.95 175 9999.0  14.5  13.0 999.0 99.0 99.00
2023 01 01 10 30 999 99.0 99.0  1.35  6.25  5.12 197 9999.0  14.2  12.9 999.0 99.0 99.00
2023 01 01 11 00 999 99.0 99.0  1.25  6.25  5.15 188 9999.0  14.0  12.9 999.0 99.0 99.00
2023 01 01 11 30 999 99.0 99.0  1.16  6.25  5.03 191 9999.0  13.8  12.8 999.0 99.0 99.00
2023 01 01 12 00 999 99.0 99.0  1.22  6.90  5.32 176 9999.0  13.5  12.7 999.0 99.0 99.00
2023 01 01 12 30 999 99.0 99.0  1.12  6.67  5.18 173 9999.0  13.7  12.6 999.0 99.0 99.00
2023 01 01 13 00 999 99.0 99.0  1.17  6.25  5.28 188 9999.0  13.4  12.6 999.0 99.0 99.00
2023 01 01 13 30 999 99.0 99.0  1.03  6.67  5.14 176 9999.0  13.1  12.5 999.0 99.0 99.00
2023 01 01 14 00 999 99.0 99.0  1.05  6.45  5.10 185 9999.0  13.2  12.6 999.0 99.0 99.00
2023 01 01 14 30 999 99.0 99.0  1.05  6.67  5.25 177 9999.0  13.4  12.6 999.0 99.0 99.00
2023 01 01 15 00 999 99.0 99.0  1.00  6.45  5.15 182 9999.0  13.5  12.7 999.0 99.0 99.00
2023 01 01 15 30 999 99.0 99.0  0.99 10.53  5.10 143 9999.0  13.7  12.8 999.0 99.0 99.00
